CO,NO2,PM25,Temperature,Humidity,AQI_Level,label,prediction
471.006,45.70123333,8.67,32.94166667,59.92166667,Good,1.0,1.0
471.006,117.6877333,1.813333333,25.32,92.875,Good,1.0,1.0
471.197,0.0,22.01333333,35.44833333,47.59333333,Average,0.0,0.0
471.197,145.6981667,15.84666667,25.855,86.96833333,Average,0.0,0.0
471.961,0.0,8.81,20.4,12.5,Good,1.0,1.0
472.152,76.91106667,8.031666667,28.95666667,81.15166667,Good,1.0,1.0
472.343,50.56306667,8.545,32.21833333,63.1,Good,1.0,1.0
472.534,109.8460667,10.92333333,25.22166667,93.55166667,Good,1.0,1.0
472.725,98.27176667,15.405,34.16833333,55.65666667,Average,0.0,0.0
473.6065385,119.7603462,8.190384615,26.97307692,85.96923077,Good,1.0,1.0
473.871,69.88493333,28.71333333,26.24333333,69.89833333,Average,0.0,0.0
474.062,9.3159,11.015,34.005,57.59333333,Good,1.0,1.0
474.062,27.289,9.475,34.72166667,60.31833333,Good,1.0,1.0
474.635,81.36513333,12.23666667,26.0,82.85666667,Unhealthy,2.0,2.0
474.826,8.469,17.81833333,20.4,12.5,Average,0.0,0.0
474.826,71.6101,13.025,28.18333333,64.10166667,Average,0.0,2.0
475.208,15.4324,10.78,33.26666667,62.005,Good,1.0,1.0
475.59,41.9686,11.195,31.87833333,68.225,Good,1.0,1.0
475.781,118.3464333,11.895,27.79166667,80.69333333,Good,1.0,1.0
476.163,118.2837,8.348333333,29.035,81.61666667,Good,1.0,1.0
476.354,78.60486667,8.916666667,27.38166667,80.055,Good,1.0,1.0
476.927,13.20536667,13.54,20.4,12.5,Average,0.0,0.0
476.927,61.94916667,13.15333333,20.4,12.5,Average,0.0,0.0
477.118,14.27183333,11.31333333,33.72666667,62.93333333,Good,1.0,1.0
477.118,51.15903333,12.34666667,20.4,12.5,Unhealthy,2.0,2.0
477.5,61.03953333,13.76166667,20.4,12.5,Average,0.0,0.0
477.691,69.8222,16.23166667,20.4,12.5,Average,0.0,0.0
477.691,100.4360667,10.11,29.13166667,81.88333333,Good,1.0,1.0
477.9610345,110.2916897,15.09137931,29.24655172,72.80517241,Average,0.0,0.0
478.073,72.14333333,12.78166667,26.86833333,88.625,Unhealthy,2.0,2.0
478.5090566,9.871622642,14.78679245,34.92075472,59.74339623,Average,0.0,0.0
478.837,90.27326667,17.21166667,28.385,75.98666667,Average,0.0,0.0
479.601,4.673633333,11.57166667,20.4,12.5,Good,1.0,1.0
479.601,18.47496667,16.185,34.09666667,60.54,Average,0.0,0.0
479.601,42.31363333,10.41166667,32.32166667,62.75166667,Good,1.0,1.0
479.792,63.5175,11.54,20.4,12.5,Good,1.0,1.0
479.792,86.44653333,18.10833333,26.975,84.65333333,Average,0.0,0.0
479.792,97.55033333,11.50666667,26.61333333,89.69333333,Good,1.0,1.0
480.747,56.6482,12.53666667,20.4,12.5,Unhealthy,2.0,2.0
480.938,79.82816667,17.69166667,20.4,12.5,Average,0.0,0.0
481.129,59.50256667,9.415,20.4,12.5,Good,1.0,1.0
481.32,33.46823333,12.025,34.35,54.88833333,Unhealthy,2.0,2.0
481.5175862,101.4008621,12.75862069,28.38965517,87.29827586,Unhealthy,2.0,2.0
481.702,77.2561,7.513333333,27.17,81.00333333,Good,1.0,1.0
482.084,89.52046667,11.395,27.48666667,77.41666667,Good,1.0,1.0
482.275,77.22473333,11.57,20.4,12.5,Good,1.0,1.0
482.307931,96.04689655,8.929310345,26.73965517,88.81724138,Good,1.0,1.0
482.466,6.241966667,8.62,34.56,55.83666667,Good,1.0,1.0
482.466,78.82443333,25.34,28.105,87.10166667,Average,0.0,0.0
482.848,98.30313333,10.53333333,28.3,83.3,Good,1.0,1.0
483.039,60.7886,12.09666667,28.59833333,84.29833333,Unhealthy,2.0,2.0
483.0681356,77.00250847,7.757627119,26.5220339,84.74745763,Good,1.0,1.0
483.23,33.34276667,7.638333333,34.115,61.31,Good,1.0,1.0
483.803,30.14336667,20.92333333,35.08,53.97833333,Average,0.0,0.0
484.567,0.627333333,12.77166667,35.45333333,55.06166667,Unhealthy,2.0,2.0
484.567,98.58543333,8.56,29.63333333,82.45333333,Good,1.0,1.0
484.758,87.1366,11.56833333,25.935,89.67,Good,1.0,1.0
484.949,0.501866667,10.99333333,35.90833333,51.24166667,Good,1.0,1.0
485.14,74.11943333,11.14166667,27.61333333,74.735,Good,1.0,1.0
485.331,0.941,14.39166667,34.66166667,53.265,Average,0.0,0.0
485.331,54.578,17.63666667,20.4,12.5,Average,0.0,0.0
485.713,13.14263333,13.89333333,33.82666667,55.47833333,Average,0.0,0.0
486.0769811,104.2556981,11.73018868,26.56037736,91.76415094,Good,1.0,1.0
486.095,30.04926667,6.733333333,31.15166667,70.015,Good,1.0,1.0
486.2011111,71.69025926,23.86296296,20.4,12.5,Average,0.0,0.0
486.286,96.86026667,9.786666667,26.73333333,88.41833333,Good,1.0,1.0
486.477,0.0,9.778333333,20.4,12.5,Good,1.0,1.0
486.668,18.41223333,11.55333333,32.60333333,66.19666667,Good,1.0,1.0
486.859,101.628,8.51,26.10833333,92.97666667,Good,1.0,1.0
486.9528814,64.94494915,17.4220339,20.4,12.5,Average,0.0,0.0
487.05,97.34482759,12.70517241,27.24310345,86.66551724,Unhealthy,2.0,2.0
487.432,1.536966667,13.17833333,34.86833333,58.05833333,Average,0.0,0.0
487.432,75.8446,15.52666667,26.62833333,87.74166667,Average,0.0,0.0
488.005,74.9977,13.945,20.4,12.5,Average,0.0,0.0
488.196,69.85356667,6.548333333,29.375,76.66333333,Good,1.0,1.0
488.196,70.54363333,14.75166667,30.78166667,72.04,Average,0.0,0.0
488.387,77.88343333,12.71666667,28.27,63.99666667,Unhealthy,2.0,2.0
488.387,78.25983333,24.56166667,20.4,12.5,Average,0.0,0.0
488.4043636,99.78021818,10.40363636,28.08727273,83.79090909,Good,1.0,1.0
488.5578947,72.67161404,4.838596491,29.11578947,81.23508772,Good,1.0,1.0
488.578,83.40396667,13.90166667,28.89166667,76.73333333,Average,0.0,0.0
488.769,21.01566667,18.15,32.93166667,60.26833333,Average,0.0,0.0
488.96,61.76096667,14.07,20.4,12.5,Average,0.0,0.0
489.151,46.23446667,9.325,32.05166667,62.00166667,Good,1.0,1.0
489.342,58.37336667,17.00333333,20.4,12.5,Average,0.0,0.0
489.342,100.8124667,9.028333333,29.67166667,78.93166667,Good,1.0,1.0
489.915,0.0,36.78333333,35.765,43.915,Moderate,3.0,0.0
490.106,64.3644,9.143333333,27.14,75.265,Good,1.0,1.0
490.488,70.1045,13.55,28.17833333,83.58333333,Average,0.0,0.0
490.488,90.7124,9.48,26.94,74.6,Good,1.0,1.0
491.061,51.06493333,12.27333333,31.73333333,66.20666667,Unhealthy,2.0,2.0
491.2261017,9.378101695,18.81694915,24.83220339,66.60338983,Average,0.0,0.0
491.443,118.5973667,13.50833333,28.535,85.375,Average,0.0,0.0
491.792069,79.40093103,6.3,27.17413793,81.48275862,Good,1.0,1.0
491.825,64.96036667,16.55833333,20.4,12.5,Average,0.0,0.0
492.207,91.43383333,8.346666667,29.58666667,82.71833333,Good,1.0,1.0
492.398,68.2225,14.105,28.20833333,79.895,Average,0.0,0.0
492.589,12.17026667,11.82666667,33.49,64.03833333,Good,1.0,1.0
492.971,68.7871,13.11166667,27.13833333,79.495,Average,0.0,0.0
493.162,3.1994,18.93333333,36.25833333,51.26833333,Average,0.0,0.0
493.162,45.10526667,14.255,20.4,12.5,Average,0.0,0.0
493.1967273,105.5973091,10.72363636,28.24181818,81.45272727,Good,1.0,1.0
493.735,57.401,11.35666667,28.60833333,83.795,Good,1.0,1.0
495.072,10.75876667,10.91833333,33.195,60.51333333,Good,1.0,1.0
495.072,16.15383333,17.96333333,20.4,12.5,Average,0.0,0.0
495.072,16.2793,13.25833333,33.32333333,66.72,Average,0.0,0.0
495.263,6.430166667,14.69,20.4,12.5,Average,0.0,0.0
495.263,53.3547,8.328333333,20.4,12.5,Good,1.0,1.0
495.454,5.8342,17.06333333,33.38,66.015,Average,0.0,0.0
495.499322,104.658339,10.76610169,27.84067797,85.02372881,Good,1.0,1.0
495.836,99.2755,12.38666667,29.83,74.40333333,Unhealthy,2.0,2.0
496.027,63.07836667,19.47166667,27.53833333,80.905,Average,0.0,0.0
496.1225,73.24116667,19.25625,20.4,12.5,Average,0.0,0.0
496.6,59.4712,18.785,20.4,12.5,Average,0.0,0.0
496.791,59.03206667,14.84833333,28.72833333,75.38666667,Average,0.0,0.0
497.173,34.31513333,11.85333333,26.13333333,66.44,Good,1.0,1.0
497.3244828,78.00565517,21.26724138,29.16551724,80.29482759,Average,0.0,0.0
497.364,15.9029,7.711666667,35.23333333,53.62,Good,1.0,1.0
497.364,75.5623,9.013333333,25.66,91.115,Good,1.0,1.0
497.555,63.4234,13.68666667,27.49333333,84.895,Average,0.0,0.0
497.937,28.1359,16.12666667,34.68666667,55.99833333,Average,0.0,0.0
497.937,81.3024,6.056666667,26.30666667,83.29833333,Good,1.0,1.0
498.1148276,104.5483448,12.95862069,28.1862069,84.57931034,Unhealthy,2.0,2.0
499.083,59.5653,18.91,20.4,12.5,Average,0.0,0.0
499.083,78.79306667,5.355,26.11333333,87.415,Good,1.0,1.0
499.274,16.71843333,14.575,20.4,12.5,Average,0.0,0.0
499.274,60.25536667,7.543333333,29.84166667,73.74333333,Good,1.0,1.0
499.847,3.607166667,32.11833333,34.57,56.80833333,Average,0.0,0.0
499.847,58.27926667,14.15166667,20.4,12.5,Average,0.0,0.0
500.038,97.0171,86.84333333,28.8,74.32333333,Unhealthy,2.0,2.0
500.18125,0.509708333,24.14791667,20.4,12.5,Average,0.0,0.0
500.229,60.4122,16.47,20.4,12.5,Average,0.0,0.0
500.229,69.75946667,9.311666667,29.47,81.12666667,Good,1.0,1.0
501.184,8.437633333,17.67166667,34.87833333,47.94833333,Average,0.0,0.0
501.184,75.9387,8.871666667,25.62,91.11,Good,1.0,1.0
501.375,56.96186667,11.79833333,33.125,61.525,Good,1.0,1.0
501.375,62.32556667,23.88666667,23.50166667,74.99666667,Average,0.0,0.0
501.948,81.89836667,8.553333333,26.615,81.69833333,Good,1.0,1.0
502.33,101.7534667,20.065,33.19833333,61.31166667,Average,0.0,0.0
502.3982143,70.81025,20.69107143,20.4,12.5,Average,0.0,0.0
502.4423529,82.77109804,16.90784314,20.4,12.5,Average,0.0,0.0
502.7264151,73.5045283,13.07924528,26.6754717,86.83207547,Average,0.0,2.0
502.903,63.4234,11.24666667,20.4,12.5,Good,1.0,1.0
503.476,20.2315,11.79833333,29.27666667,71.66833333,Good,1.0,1.0
503.667,17.37713333,4.733333333,35.34833333,56.135,Good,1.0,1.0
503.858,104.1687,9.1,26.415,91.30166667,Good,1.0,1.0
504.0457627,64.21128814,23.20677966,30.64237288,74.33220339,Average,0.0,0.0
504.24,101.4398,10.44166667,28.25,70.28833333,Good,1.0,1.0
504.431,20.48243333,10.00333333,33.405,60.84666667,Good,1.0,1.0
504.431,28.92006667,10.015,25.34,67.985,Good,1.0,1.0
504.813,70.0104,9.838333333,28.74166667,82.23166667,Good,1.0,1.0
505.004,56.20906667,12.95166667,20.4,12.5,Unhealthy,2.0,2.0
505.1049057,90.51354717,7.169811321,24.63773585,91.73396226,Good,1.0,1.0
505.195,0.0,12.06166667,36.00666667,53.97333333,Unhealthy,2.0,2.0
505.195,81.08283333,14.76666667,20.4,12.5,Average,0.0,0.0
505.386,57.3069,15.75833333,24.115,73.33666667,Average,0.0,0.0
505.577,13.61313333,10.815,20.4,12.5,Good,1.0,1.0
505.768,107.0230667,12.18833333,27.13,89.02666667,Unhealthy,2.0,2.0
505.959,3.889466667,14.34,20.4,12.5,Average,0.0,0.0
506.15,46.07763333,19.235,29.39833333,65.57166667,Average,0.0,0.0
506.15,59.72213333,18.01166667,20.4,12.5,Average,0.0,0.0
506.532,61.76096667,23.65333333,28.475,84.79333333,Average,0.0,0.0
506.723,64.929,19.37666667,20.4,12.5,Average,0.0,0.0
507.105,0.0,17.91333333,20.4,12.5,Average,0.0,0.0
507.105,4.359966667,15.195,20.4,12.5,Average,0.0,0.0
507.1570909,73.50065455,4.821818182,26.82727273,80.69454545,Good,1.0,1.0
507.3915,1.45855,25.035,20.4,12.5,Average,0.0,0.0
507.678,43.69376667,13.30833333,33.24833333,58.40166667,Average,0.0,0.0
507.869,23.87003333,8.39,33.89666667,60.65,Good,1.0,1.0
507.869,26.50483333,11.25166667,34.105,60.79166667,Good,1.0,1.0
508.06,18.97683333,15.44666667,32.68833333,64.15333333,Average,0.0,0.0
508.442,57.55783333,16.47,31.42,69.11166667,Average,0.0,0.0
508.442,95.6997,10.925,29.86333333,70.26666667,Good,1.0,1.0
508.633,51.0963,5.293333333,30.12833333,74.29666667,Good,1.0,1.0
508.824,69.5399,11.63166667,28.66833333,69.89166667,Good,1.0,1.0
509.015,8.908133333,16.32,20.4,12.5,Average,0.0,0.0
509.0323636,66.52014545,5.2,28.96,80.0,Good,1.0,1.0
509.8760656,92.58822951,7.857377049,26.82786885,84.40655738,Good,1.0,1.0
509.97,55.92676667,10.76166667,27.56833333,86.97166667,Good,1.0,1.0
510.352,55.11123333,12.84166667,20.4,12.5,Unhealthy,2.0,2.0
510.352,121.0753333,10.54833333,26.43,89.48666667,Good,1.0,1.0
510.543,98.6168,10.25333333,25.825,91.95833333,Good,1.0,1.0
510.734,15.2442,16.59833333,20.4,12.5,Average,0.0,0.0
510.734,72.1747,6.403333333,27.26166667,83.53,Good,1.0,1.0
510.734,78.07163333,10.99666667,30.58833333,71.065,Good,1.0,1.0
511.116,0.0,12.64833333,38.10166667,40.93166667,Unhealthy,2.0,2.0
511.116,54.79756667,23.925,32.55,66.29333333,Average,0.0,0.0
511.116,77.94616667,8.711666667,26.63166667,84.30666667,Good,1.0,1.0
511.498,2.9171,33.46666667,20.4,12.5,Average,0.0,0.0
511.498,15.30693333,15.26833333,33.72666667,61.01166667,Average,0.0,0.0
511.689,4.579533333,13.395,34.46666667,59.08333333,Average,0.0,0.0
512.262,105.2351667,4.141666667,28.665,77.89833333,Good,1.0,1.0
512.262,110.5361333,10.60666667,27.28833333,84.64,Good,1.0,1.0
512.835,77.00516667,22.68833333,27.24166667,78.48,Average,0.0,0.0
513.026,48.80653333,28.44166667,25.28666667,71.18166667,Average,0.0,0.0
513.1788,60.48748,13.496,32.186,65.312,Average,0.0,0.0
513.217,0.0,16.54666667,37.96833333,41.655,Average,0.0,0.0
513.408,68.25386667,8.856666667,29.675,83.175,Good,1.0,1.0
513.408,70.82593333,27.03,28.01666667,83.83833333,Average,0.0,0.0
513.79,23.17996667,21.06,32.52666667,66.37,Average,0.0,0.0
513.79,59.12616667,15.42166667,25.99333333,86.15666667,Average,0.0,0.0
513.9217241,83.22982759,12.95,29.09482759,79.4137931,Unhealthy,2.0,2.0
513.981,67.40696667,13.225,28.64166667,69.77,Average,0.0,0.0
514.172,96.42113333,8.246666667,26.35833333,92.17333333,Good,1.0,1.0
514.3517647,78.93329412,9.907843137,28.17058824,80.78627451,Good,1.0,1.0
514.363,43.4742,8.913333333,33.93166667,60.68833333,Good,1.0,1.0
514.363,71.8924,6.891666667,26.77,91.84333333,Good,1.0,1.0
514.4721429,16.43389286,19.89107143,20.4,12.5,Average,0.0,0.0
514.936,29.51603333,18.57666667,32.07333333,58.65333333,Average,0.0,0.0
514.936,86.572,13.05,26.585,85.995,Average,0.0,2.0
515.127,55.95813333,13.53666667,20.4,12.5,Average,0.0,0.0
515.7,38.42416667,13.88833333,32.30833333,66.26333333,Average,0.0,0.0
515.7,53.0724,10.94166667,28.88166667,70.12666667,Good,1.0,1.0
515.7,87.76634615,6.878846154,25.10576923,91.25576923,Good,1.0,1.0
515.7,117.1231333,15.92166667,26.12166667,91.09333333,Average,0.0,0.0
515.891,100.1224,6.755,25.19,93.665,Good,1.0,1.0
516.082,67.3756,13.87166667,31.72,66.76833333,Average,0.0,0.0
516.273,11.22926667,22.825,34.58333333,56.24333333,Average,0.0,0.0
516.273,57.33826667,20.85166667,27.28,82.555,Average,0.0,0.0
516.273,63.047,17.60166667,27.455,79.83333333,Average,0.0,0.0
516.273,102.2867,7.085,25.78333333,91.42833333,Good,1.0,1.0
516.655,126.7840667,7.998333333,24.64333333,95.88666667,Good,1.0,1.0
516.8855172,9.215310345,31.34655172,34.19827586,55.08275862,Average,0.0,0.0
517.037,42.345,7.668333333,26.32833333,78.82166667,Good,1.0,1.0
517.228,73.08433333,12.585,20.4,12.5,Unhealthy,2.0,2.0
517.419,34.4406,17.58833333,33.86833333,58.92166667,Average,0.0,0.0
517.419,57.08733333,10.97166667,20.4,12.5,Good,1.0,1.0
517.801,4.8932,11.87333333,20.4,12.5,Good,1.0,1.0
517.801,48.77516667,18.665,33.035,63.88666667,Average,0.0,0.0
517.801,79.3263,15.34833333,27.29333333,90.53666667,Average,0.0,0.0
517.992,0.0,17.20166667,36.51,40.59166667,Average,0.0,0.0
517.992,74.21353333,7.806666667,26.64333333,82.585,Good,1.0,1.0
518.374,6.273333333,10.73333333,36.83833333,49.51166667,Good,1.0,1.0
518.565,64.14483333,16.27166667,28.54166667,79.35666667,Average,0.0,0.0
518.6637931,98.74010345,10.82413793,25.80689655,92.28793103,Good,1.0,1.0
518.756,72.6452,11.605,27.56166667,86.99333333,Good,1.0,1.0
518.756,116.5271667,9.135,25.33666667,97.32833333,Good,1.0,1.0
518.947,114.2060333,20.93833333,27.65166667,85.74333333,Average,0.0,0.0
519.1878261,104.7373913,11.23695652,28.77173913,83.13478261,Good,1.0,1.0
519.902,7.1516,12.10666667,36.42666667,50.835,Unhealthy,2.0,2.0
519.902,15.49513333,12.87,20.4,12.5,Unhealthy,2.0,2.0
520.475,53.51153333,11.495,28.94333333,70.26666667,Good,1.0,1.0
520.475,78.04026667,8.656666667,25.79666667,90.92166667,Good,1.0,1.0
520.6396552,100.3949655,12.74137931,27.01724138,83.60862069,Unhealthy,2.0,2.0
520.857,30.33156667,21.565,31.24,60.24666667,Average,0.0,0.0
521.048,44.6034,12.98166667,29.41,60.99333333,Unhealthy,2.0,2.0
521.048,71.48463333,17.92166667,20.4,12.5,Average,0.0,0.0
521.048,98.7109,7.886666667,27.26833333,82.00333333,Good,1.0,1.0
521.43,2.195666667,16.34166667,35.455,53.82833333,Average,0.0,0.0
521.621,68.1284,14.335,28.70833333,74.77,Average,0.0,0.0
521.812,112.3240333,10.87,26.68,88.885,Good,1.0,1.0
522.385,110.5047667,14.82,27.38166667,86.65,Average,0.0,0.0
522.576,55.9895,15.09666667,20.4,12.5,Average,0.0,0.0
522.576,83.99993333,14.14333333,20.4,12.5,Average,0.0,0.0
522.7843636,64.87767273,14.27272727,20.4,12.5,Average,0.0,0.0
523.531,2.132933333,13.35833333,20.4,12.5,Average,0.0,0.0
523.531,66.96783333,26.575,27.555,79.55666667,Average,0.0,0.0
523.531,99.746,10.57,27.18666667,81.43166667,Good,1.0,1.0
524.4512727,49.03465455,9.641818182,36.47818182,50.09636364,Good,1.0,1.0
524.677,79.54586667,10.98333333,25.11,88.915,Good,1.0,1.0
524.8255556,85.97951852,20.17962963,20.4,12.5,Average,0.0,0.0
524.868,0.972366667,28.31666667,33.72666667,52.63,Average,0.0,0.0
525.059,59.87896667,14.24666667,32.29833333,65.51166667,Average,0.0,0.0
525.059,80.04773333,15.465,30.51166667,68.62666667,Average,0.0,0.0
525.441,26.6303,11.22833333,28.84833333,60.52,Good,1.0,1.0
525.441,53.10376667,8.995,26.0,80.245,Good,1.0,1.0
525.441,64.99173333,15.565,20.4,12.5,Average,0.0,0.0
525.441,71.95513333,18.095,28.45,80.27666667,Average,0.0,0.0
525.7567347,6.606204082,14.3244898,20.4,12.5,Average,0.0,0.0
525.823,71.45326667,20.61166667,20.4,12.5,Average,0.0,0.0
526.014,86.7602,27.62166667,28.88666667,83.09333333,Average,0.0,0.0
527.16,43.7565,23.895,29.105,66.865,Average,0.0,0.0
527.3575862,83.6192069,18.90689655,20.4,12.5,Average,0.0,0.0
527.542,0.031366667,7.751666667,35.44166667,45.27166667,Good,1.0,1.0
527.542,125.2157333,10.11666667,26.395,92.40166667,Good,1.0,1.0
528.115,66.7169,16.92833333,20.4,12.5,Average,0.0,0.0
528.879,40.90213333,12.60833333,20.4,12.5,Unhealthy,2.0,2.0
528.879,43.34873333,13.17666667,29.45166667,59.71666667,Average,0.0,0.0
528.879,49.4025,17.85166667,29.8,61.71333333,Average,0.0,0.0
529.07,89.61456667,15.16333333,28.28166667,75.57333333,Average,0.0,0.0
529.07,108.9364333,14.70333333,25.37666667,91.03666667,Average,0.0,0.0
529.643,53.88793333,12.56333333,28.9,69.30833333,Unhealthy,2.0,2.0
529.643,69.03803333,13.91833333,28.49166667,77.73,Average,0.0,0.0
529.754717,103.9716226,12.61132075,27.7490566,87.10377358,Unhealthy,2.0,2.0
529.834,65.3054,8.961666667,26.125,84.97833333,Good,1.0,1.0
530.598,91.90433333,13.40833333,20.4,12.5,Average,0.0,0.0
531.171,47.2382,10.84,29.6,66.49666667,Good,1.0,1.0
531.171,70.73183333,9.5,29.89,74.52,Good,1.0,1.0
531.4575,42.41221429,11.425,20.4,12.5,Good,1.0,1.0
531.5676923,71.44361538,14.18461538,27.49615385,82.60192308,Average,0.0,0.0
531.744,65.93273333,6.46,30.31,70.19666667,Good,1.0,1.0
531.935,94.50776667,14.36333333,27.55,69.05166667,Average,0.0,0.0
532.317,106.5525667,15.46833333,27.80666667,86.475,Average,0.0,0.0
532.508,82.02383333,9.458333333,25.65833333,90.85833333,Good,1.0,1.0
532.699,47.8969,9.3,29.66166667,66.615,Good,1.0,1.0
532.89,11.9507,18.705,32.44833333,63.44,Average,0.0,0.0
532.89,55.47195,8.709166667,28.99083333,76.28583333,Good,1.0,1.0
533.081,57.9656,10.65666667,31.20333333,66.615,Good,1.0,1.0
533.0875862,121.2592069,11.71551724,27.90517241,81.04137931,Good,1.0,1.0
533.272,71.76693333,17.98,30.00333333,75.09666667,Average,0.0,0.0
533.463,54.578,15.69833333,20.4,12.5,Average,0.0,0.0
533.654,94.69596667,28.40333333,20.4,12.5,Average,0.0,0.0
533.654,106.9917,9.273333333,27.06,85.40333333,Good,1.0,1.0
534.227,71.35916667,8.115,20.4,12.5,Good,1.0,1.0
534.609,27.3831,5.785,31.44166667,68.83,Good,1.0,1.0
534.8,25.25016667,9.548333333,20.4,12.5,Good,1.0,1.0
534.8,48.21056667,9.561666667,29.56,67.55666667,Good,1.0,1.0
534.8,72.14333333,15.31833333,20.4,12.5,Average,0.0,0.0
534.991,52.06866667,11.6,20.4,12.5,Good,1.0,1.0
535.0634483,20.02058621,8.653448276,37.05172414,48.42413793,Good,1.0,1.0
535.182,47.39503333,7.465,26.385,76.015,Good,1.0,1.0
535.564,22.14486667,14.83666667,34.605,56.54833333,Average,0.0,0.0
535.755,34.94246667,8.216666667,34.75666667,52.69166667,Good,1.0,1.0
535.946,103.7295667,28.92,28.57333333,71.065,Average,0.0,0.0
536.137,80.4555,9.748333333,20.4,12.5,Good,1.0,1.0
536.328,68.00293333,23.93833333,20.4,12.5,Average,0.0,0.0
536.328,72.6452,11.825,28.20166667,81.64166667,Good,1.0,1.0
536.71,68.34796667,34.835,20.4,12.5,Average,0.0,0.0
536.901,0.0,18.21666667,35.02333333,49.55,Average,0.0,0.0
537.092,70.35543333,6.266666667,28.13166667,80.81333333,Good,1.0,1.0
537.092,101.9416667,13.12166667,29.265,81.565,Average,0.0,0.0
537.474,32.87226667,7.453333333,32.14666667,64.805,Good,1.0,1.0
537.5180769,74.77330769,14.96923077,27.28461538,87.51538462,Average,0.0,0.0
537.665,80.48686667,22.19833333,20.4,12.5,Average,0.0,0.0
537.856,10.41373333,23.155,20.4,12.5,Average,0.0,0.0
538.429,114.6138,17.35333333,28.67166667,81.475,Average,0.0,0.0
538.62,80.80053333,8.146666667,25.48333333,91.43666667,Good,1.0,1.0
539.1182609,69.71582609,14.3173913,27.51956522,82.02608696,Average,0.0,0.0
539.575,60.28673333,21.56833333,20.4,12.5,Average,0.0,0.0
539.766,104.1373333,17.41833333,28.27833333,79.44333333,Average,0.0,0.0
539.957,0.909633333,11.205,20.4,12.5,Good,1.0,1.0
539.957,90.6183,9.915,26.54833333,86.90333333,Good,1.0,1.0
540.148,47.30093333,13.35333333,33.02333333,63.60333333,Average,0.0,0.0
540.148,82.2434,15.155,26.69,88.465,Average,0.0,0.0
540.339,0.250933333,23.91333333,36.17666667,49.515,Average,0.0,0.0
540.339,65.83863333,15.97,27.96666667,77.44666667,Average,0.0,0.0
540.339,111.4144,10.625,28.32833333,84.65833333,Good,1.0,1.0
540.721,84.90956667,22.40666667,27.45166667,83.51,Average,0.0,0.0
540.912,21.14113333,19.89833333,32.78166667,60.49166667,Average,0.0,0.0
541.103,63.10973333,16.05333333,28.50666667,81.37666667,Average,0.0,0.0
541.103,67.4697,15.70166667,28.69333333,80.56333333,Average,0.0,0.0
541.676,111.3203,8.615,25.71333333,90.78833333,Good,1.0,1.0
542.058,63.4234,13.44,20.4,12.5,Average,0.0,0.0
542.249,134.7198333,15.24333333,26.41833333,91.02333333,Average,0.0,0.0
542.44,2.895384615,14.27435897,20.4,12.5,Average,0.0,0.0
542.44,4.265866667,10.60833333,35.96666667,41.50833333,Good,1.0,1.0
542.44,70.0104,20.505,28.19,74.00333333,Average,0.0,0.0
542.44,83.68626667,27.65555556,20.4,12.5,Average,0.0,0.0
542.631,5.050033333,23.06666667,20.4,12.5,Average,0.0,0.0
542.631,20.7961,18.82,32.63666667,53.79666667,Average,0.0,0.0
